Rshoulder_x,Rshoulder_y,Rshoulder_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Relbow_x,Relbow_y,Relbow_z,Lelbow_x,Lelbow_y,Lelbow_z,Rhip_x,Rhip_y,Rhip_z,Lhip_x,Lhip_y,Lhip_z,Rknee_x,Rknee_y,Rknee_z,Lknee_x,Lknee_y,Lknee_z,Rtoes_x,Rtoes_y,Rtoes_z,Ltoes_x,Ltoes_y,Ltoes_z,Rankle_x,Rankle_y,Rankle_z,Lankle_x,Lankle_y,Lankle_z,LelbowWea_x,LelbowWea_y,LelbowWea_z,Rpelviswea_x,Rpelviswea_y,Rpelviswea_z,Lpelviswea_x,Lpelviswea_y,Lpelviswea_z,Rkneewea_x,Rkneewea_y,Rkneewea_z,Lkneewea_x,Lkneewea_y,Lkneewea_z
339.04,10.46,269.36,347.54,6.39,96.03,343.33,90.66,269.38,334.99,89.99,90,31.05,270.13,270.5,343.9,269.32,272.44,345.37,89.77,270,358.59,65.93,356.76,294.25,93.63,267.55,312.74,92.49,268.52,342.64,86.12,279.28,342.36,93.64,266.17,24.38,269.99,270,339.11,0.19,89.51,9.24,0.38,92.37,46.02,354.34,84.93,25.14,1.64,89.07
339.28,10.45,269.38,347.17,6.32,96,343.58,90.67,269.37,334.99,89.99,90,30.96,270.13,270.5,344.15,269.33,272.43,345.28,89.77,270,358.54,65.2,356.73,294.24,93.64,267.55,312.93,92.48,268.52,342.62,86.11,279.28,342.36,93.64,266.17,24.38,269.99,270,339.52,0.18,89.51,9.67,0.39,92.37,45.46,354.47,85.07,25.14,1.63,89.07
339.62,10.43,269.41,346.82,6.25,95.97,343.82,90.67,269.37,334.99,89.99,90,30.87,270.13,270.5,344.42,269.34,272.43,345.19,89.77,270.01,358.48,64.33,356.7,294.22,93.64,267.55,313.1,92.48,268.52,342.6,86.11,279.29,342.36,93.64,266.17,24.38,269.99,270,339.94,0.17,89.52,10.09,0.41,92.38,44.89,354.6,85.22,25.14,1.63,89.07
339.88,10.41,269.43,346.51,6.19,95.94,344.08,90.68,269.37,334.99,89.99,90,30.77,270.13,270.5,344.75,269.36,272.43,345.09,89.77,270.01,358.42,63.39,356.68,294.2,93.64,267.55,313.25,92.47,268.53,342.59,86.1,279.29,342.36,93.64,266.17,24.38,269.99,270,340.39,0.16,89.52,10.53,0.43,92.38,44.27,354.74,85.37,25.14,1.63,89.07
340.17,10.39,269.46,346.21,6.13,95.92,344.37,90.68,269.37,334.99,89.99,90,30.66,270.13,270.5,345.11,269.37,272.42,344.98,89.77,270.01,358.35,62.34,356.66,294.19,93.64,267.55,313.37,92.47,268.53,342.57,86.09,279.29,342.36,93.64,266.17,24.38,269.99,270,340.86,0.15,89.53,10.94,0.45,92.38,43.63,354.88,85.53,25.14,1.63,89.07
340.46,10.38,269.48,345.93,6.07,95.89,344.84,90.68,269.38,334.99,89.99,90,30.53,270.13,270.5,345.49,269.39,272.42,344.88,89.77,270.01,358.28,61.24,356.64,294.17,93.64,267.54,313.47,92.46,268.53,342.55,86.08,279.29,342.36,93.64,266.17,24.38,269.99,270,341.32,0.15,89.53,11.33,0.46,92.39,43,355.01,85.68,25.14,1.63,89.07
340.74,10.36,269.5,345.66,6.02,95.87,345.15,90.67,269.38,334.99,89.99,90,30.4,270.13,270.5,345.9,269.41,272.41,344.77,89.77,270.01,358.2,60.05,356.63,294.16,93.65,267.54,313.53,92.46,268.53,342.53,86.07,279.29,342.36,93.64,266.17,24.38,269.99,270,341.76,0.14,89.53,11.74,0.48,92.39,42.34,355.14,85.83,25.14,1.62,89.08
341.02,10.34,269.52,345.4,5.97,95.85,345.47,90.67,269.39,334.99,89.99,90,30.26,270.13,270.5,346.33,269.43,272.41,344.65,89.77,270.01,358.13,58.85,356.62,294.14,93.65,267.54,313.54,92.46,268.54,342.51,86.07,279.29,342.36,93.64,266.17,24.38,269.99,270,342.21,0.13,89.54,12.14,0.5,92.39,41.66,355.27,85.98,25.14,1.62,89.08
341.32,10.33,269.55,345.16,5.92,95.83,345.83,90.66,269.4,334.99,89.99,90,30.12,270.13,270.5,346.8,269.45,272.4,344.5,89.77,270.01,358.05,57.53,356.61,294.13,93.65,267.54,313.51,92.46,268.54,342.5,86.06,279.29,342.36,93.64,266.17,24.38,269.99,270,342.66,0.12,89.54,12.53,0.52,92.4,40.99,355.4,86.13,25.14,1.62,89.08
341.61,10.31,269.57,344.94,5.87,95.81,346.18,90.65,269.41,334.99,89.99,90,29.96,270.13,270.5,347.3,269.47,272.39,344.38,89.77,270.01,357.97,56.23,356.62,294.11,93.65,267.54,313.42,92.46,268.53,342.49,86.05,279.3,342.36,93.64,266.17,24.38,269.99,270,343.3,0.11,89.55,12.89,0.53,92.4,40.3,355.52,86.27,25.14,1.62,89.08
341.9,10.3,269.59,344.73,5.83,95.8,346.55,90.64,269.42,334.99,89.99,90,29.79,270.13,270.5,347.81,269.49,272.39,344.26,89.77,270.01,357.9,54.91,356.63,294.1,93.65,267.54,313.27,92.47,268.53,342.47,86.05,279.3,342.36,93.64,266.17,24.38,269.99,270,344.07,0.09,89.55,13.24,0.55,92.4,39.59,355.65,86.42,25.14,1.61,89.08
342.19,10.28,269.61,344.54,5.8,95.78,346.94,90.62,269.44,334.99,89.99,90,29.61,270.13,270.5,348.35,269.52,272.38,344.14,89.77,270.01,357.79,53.04,356.65,294.09,93.65,267.54,313.06,92.47,268.53,342.46,86.04,279.3,342.36,93.64,266.17,24.38,269.99,270,344.52,0.09,89.56,13.57,0.56,92.41,38.88,355.77,86.56,25.14,1.61,89.08
342.63,10.26,269.64,344.37,5.76,95.77,347.33,90.61,269.46,334.99,89.99,90,29.42,270.12,270.5,348.89,269.54,272.38,344.01,89.77,270.01,357.68,50.88,356.7,294.07,93.65,267.53,312.78,92.48,268.52,342.45,86.04,279.3,342.36,93.64,266.17,24.38,269.99,270,344.99,0.08,89.56,14.01,0.58,92.41,38.17,355.89,86.7,25.14,1.61,89.08
342.94,10.24,269.66,344.21,5.73,95.76,347.88,90.59,269.48,334.99,89.99,90,29.22,270.12,270.49,349.47,269.56,272.37,343.89,89.77,270.01,357.62,49.6,356.74,294.06,93.66,267.53,312.41,92.49,268.51,342.44,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,345.44,0.07,89.56,14.31,0.59,92.41,37.44,356.01,86.84,25.14,1.61,89.08
343.26,10.22,269.68,344.07,5.71,95.75,348.29,90.57,269.5,334.99,89.99,90,28.92,270.12,270.49,350.05,269.59,272.37,343.7,89.77,270.01,357.56,48.32,356.79,294.05,93.66,267.53,311.97,92.51,268.5,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,345.88,0.06,89.56,14.77,0.61,92.42,36.71,356.12,86.98,25.14,1.61,89.08
343.58,10.21,269.71,343.95,5.68,95.74,348.71,90.55,269.52,334.99,89.99,90,28.69,270.12,270.49,350.67,269.62,272.36,343.57,89.77,270.01,357.51,47.07,356.85,294.04,93.66,267.53,311.45,92.52,268.49,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,346.3,0.06,89.57,15.02,0.62,92.42,35.66,356.28,87.17,25.14,1.6,89.08
343.9,10.19,269.73,343.83,5.66,95.73,349.12,90.53,269.54,334.99,89.99,90,28.46,270.12,270.49,351.29,269.64,272.36,343.44,89.76,270.01,357.46,45.83,356.92,294.02,93.66,267.53,310.81,92.55,268.47,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,346.77,0.05,89.57,15.27,0.63,92.43,34.95,356.38,87.3,25.14,1.6,89.09
344.21,10.18,269.74,343.7,5.64,95.72,349.52,90.51,269.55,334.99,89.99,90,28.05,270.12,270.49,351.95,269.67,272.35,343.31,89.76,270.01,357.41,44.29,357.01,294.01,93.66,267.53,310.08,92.57,268.45,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,347.19,0.04,89.57,15.5,0.64,92.43,34.22,356.48,87.42,25.14,1.6,89.09
344.54,10.16,269.76,343.61,5.63,95.71,349.94,90.49,269.57,334.99,89.99,90,27.79,270.12,270.49,352.58,269.7,272.35,343.17,89.76,270.01,357.38,43.08,357.1,294,93.66,267.53,309.28,92.6,268.42,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,347.63,0.03,89.57,15.71,0.65,92.43,33.51,356.58,87.54,25.15,1.6,89.09
344.86,10.15,269.78,343.48,5.61,95.7,350.5,90.47,269.6,334.99,89.99,90,27.53,270.12,270.49,353.54,269.74,272.34,343.04,89.76,270.01,357.35,41.89,357.19,293.99,93.66,267.53,308.31,92.64,268.39,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,348.06,0.03,89.58,15.98,0.67,92.43,32.79,356.67,87.66,25.15,1.6,89.09
345.19,10.14,269.8,343.44,5.6,95.7,350.94,90.45,269.62,334.99,89.99,90,27.25,270.12,270.49,354.64,269.78,272.34,342.92,89.76,270.01,357.33,40.91,357.27,293.98,93.67,267.53,307.25,92.68,268.36,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,348.49,0.02,89.58,16.15,0.67,92.44,32.11,356.76,87.77,25.15,1.59,89.09
345.49,10.12,269.82,343.41,5.6,95.7,351.38,90.43,269.64,334.99,89.99,90,26.96,270.12,270.49,355.29,269.81,272.33,342.78,89.76,270.02,357.32,39.96,357.35,293.97,93.67,267.52,306.06,92.74,268.32,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,348.89,0.01,89.58,16.3,0.68,92.44,31.39,356.85,87.88,25.16,1.59,89.09
345.83,10.11,269.83,343.39,5.6,95.7,351.8,90.41,269.66,334.99,89.99,90,26.65,270.12,270.49,355.97,269.84,272.33,342.66,89.76,270.02,357.31,39.07,357.44,293.96,93.67,267.52,304.84,92.79,268.27,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,349.32,0.01,89.58,16.43,0.69,92.44,30.72,356.93,87.99,25.16,1.59,89.09
346.35,10.09,269.86,343.38,5.61,95.7,352.23,90.38,269.68,334.99,89.99,90,26.33,270.12,270.49,356.65,269.86,272.33,342.54,89.76,270.02,357.3,38.26,357.51,293.95,93.67,267.52,303.07,92.88,268.19,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,349.75,0,89.58,16.55,0.69,92.44,30.03,357.01,88.09,25.16,1.59,89.09
346.68,10.08,269.87,343.37,5.61,95.69,352.64,90.36,269.69,334.99,89.99,90,26,270.12,270.49,357.37,269.89,272.33,342.41,89.76,270.02,357.3,37.52,357.59,293.93,93.67,267.52,301.1,93,268.09,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,350.18,-0.01,89.58,16.65,0.7,92.44,29.37,357.08,88.19,25.17,1.59,89.09
347.01,10.07,269.89,343.38,5.62,95.69,353.06,90.34,269.71,334.99,89.99,90,25.65,270.12,270.49,357.99,269.92,272.33,342.29,89.76,270.02,357.3,36.81,357.66,293.92,93.67,267.52,299.94,93.08,268.03,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,350.58,359.99,89.58,16.72,0.7,92.44,28.72,357.15,88.28,25.17,1.58,89.09
347.34,10.06,269.9,343.4,5.63,95.69,353.47,90.32,269.73,334.99,89.99,90,25.31,270.12,270.48,358.68,269.94,272.33,342.17,89.76,270.02,357.3,36.23,357.72,293.92,93.67,267.52,298.74,93.17,267.95,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,351.01,359.98,89.59,16.78,0.7,92.44,28.05,357.22,88.38,25.17,1.58,89.1
347.68,10.05,269.92,343.42,5.64,95.69,353.86,90.3,269.75,334.99,89.99,90,24.93,270.12,270.48,359.34,269.97,272.33,342.04,89.76,270.02,357.3,35.69,357.78,293.91,93.67,267.52,297.51,93.27,267.86,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,351.43,359.97,89.59,16.81,0.7,92.44,27.21,357.3,88.5,25.18,1.58,89.1
348,10.04,269.93,343.45,5.65,95.7,354.23,90.29,269.76,334.99,89.99,90,24.56,270.12,270.48,0.01,270,272.33,341.83,89.76,270.02,357.31,35.26,357.83,293.9,93.67,267.52,296.33,93.37,267.77,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,351.85,359.97,89.59,16.83,0.7,92.44,26.61,357.36,88.58,25.19,1.58,89.1
348.35,10.03,269.94,343.49,5.67,95.7,354.62,90.27,269.78,334.99,89.99,90,24.17,270.12,270.48,0.63,270.02,272.33,341.71,89.76,270.02,357.31,34.89,357.88,293.89,93.67,267.52,295.18,93.48,267.67,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,352.27,359.96,89.59,16.82,0.7,92.44,25.65,357.45,88.71,25.2,1.57,89.1
348.69,10.03,269.95,343.53,5.69,95.7,355.01,90.25,269.8,334.99,89.99,90,23.8,270.12,270.48,1.29,270.05,272.33,341.59,89.76,270.02,357.32,34.62,357.91,293.89,93.68,267.52,293.71,93.64,267.53,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,352.74,359.95,89.59,16.8,0.7,92.44,25.1,357.5,88.78,25.2,1.57,89.1
349.03,10.02,269.96,343.58,5.71,95.7,355.38,90.23,269.81,334.99,89.99,90,23.42,270.12,270.48,1.91,270.08,272.33,341.48,89.76,270.02,357.32,34.46,357.94,293.88,93.68,267.52,292.8,93.75,267.43,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,353.18,359.94,89.59,16.75,0.7,92.44,24.56,357.55,88.85,25.21,1.57,89.1
349.38,10.01,269.97,343.63,5.73,95.7,355.74,90.21,269.83,334.99,89.99,90,23.03,270.12,270.48,2.55,270.1,272.33,341.36,89.76,270.02,357.32,34.36,357.95,293.87,93.68,267.51,292.04,93.85,267.35,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,353.65,359.94,89.59,16.66,0.7,92.44,24.02,357.59,88.92,25.22,1.57,89.1
349.73,10.01,269.98,343.69,5.75,95.7,356.11,90.19,269.84,334.99,89.99,90,22.52,270.12,270.48,3.2,270.13,272.33,341.25,89.76,270.02,357.33,34.33,357.97,293.87,93.68,267.51,291.37,93.94,267.26,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,354.12,359.93,89.59,16.54,0.69,92.44,23.51,357.64,88.98,25.22,1.57,89.1
350.07,10,269.99,343.75,5.77,95.71,356.44,90.18,269.85,334.99,89.99,90,22.14,270.12,270.48,4.03,270.16,272.34,341.14,89.76,270.02,357.33,34.36,357.98,293.86,93.68,267.51,290.79,94.02,267.19,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,354.61,359.92,89.59,16.38,0.68,92.44,23.03,357.68,89.04,25.23,1.57,89.1
350.42,10,270,343.82,5.8,95.71,356.78,90.16,269.87,334.99,89.99,90,21.71,270.12,270.48,4.64,270.19,272.34,341.02,89.76,270.02,357.33,34.45,357.98,293.85,93.68,267.51,290.31,94.09,267.12,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,355.27,359.91,89.59,16.18,0.67,92.44,22.56,357.71,89.1,25.24,1.57,89.1
350.78,10,270.01,343.88,5.82,95.71,357.09,90.14,269.88,334.99,89.99,90,21.26,270.12,270.48,5.27,270.21,272.34,340.9,89.76,270.02,357.34,34.59,357.98,293.85,93.68,267.51,289.91,94.16,267.06,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,355.79,359.9,89.59,15.93,0.66,92.43,22.12,357.75,89.15,25.25,1.57,89.1
351.14,10,270.01,343.96,5.85,95.71,357.41,90.13,269.89,334.99,89.99,90,20.84,270.12,270.47,5.88,270.24,272.34,340.79,89.76,270.02,357.34,34.78,357.98,293.84,93.68,267.51,289.59,94.21,267.01,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,356.29,359.9,89.59,15.67,0.65,92.43,21.69,357.78,89.2,25.26,1.56,89.1
351.5,9.99,270.02,344.03,5.88,95.71,357.7,90.11,269.91,334.99,89.99,90,20.4,270.12,270.47,6.51,270.26,272.34,340.67,89.76,270.02,357.35,35,357.98,293.84,93.68,267.51,289.34,94.25,266.97,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,356.79,359.89,89.59,15.38,0.64,92.43,21.32,357.81,89.25,25.27,1.56,89.11
351.89,9.99,270.02,344.11,5.91,95.71,358.15,90.09,269.92,334.99,89.99,90,19.95,270.12,270.47,7.1,270.29,272.34,340.55,89.76,270.02,357.36,35.25,357.97,293.83,93.68,267.51,289.15,94.29,266.94,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,357.31,359.88,89.59,15.06,0.63,92.42,20.95,357.83,89.29,25.28,1.56,89.11
352.25,9.99,270.03,344.18,5.94,95.72,358.42,90.08,269.93,334.99,89.99,90,19.49,270.11,270.47,7.76,270.31,272.35,340.44,89.76,270.03,357.36,35.53,357.96,293.83,93.68,267.51,289.04,94.31,266.92,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,357.82,359.87,89.58,14.68,0.61,92.42,20.61,357.86,89.33,25.29,1.56,89.11
352.63,10,270.03,344.26,5.97,95.72,358.66,90.06,269.94,334.99,89.99,90,19.04,270.11,270.47,8.42,270.34,272.35,340.32,89.76,270.03,357.37,35.84,357.95,293.83,93.68,267.51,288.98,94.32,266.91,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,358.39,359.87,89.58,14.3,0.59,92.41,20.28,357.88,89.37,25.3,1.56,89.11
353.01,10,270.03,344.34,6.01,95.72,358.88,90.05,269.95,334.99,89.99,90,18.61,270.11,270.47,9.05,270.36,272.35,340.21,89.76,270.03,357.38,36.16,357.94,293.82,93.68,267.51,288.97,94.32,266.91,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,358.93,359.86,89.58,13.88,0.57,92.41,20,357.9,89.4,25.32,1.56,89.11
353.4,10,270.04,344.42,6.04,95.72,359.09,90.04,269.96,334.99,89.99,90,18.18,270.11,270.47,9.66,270.39,272.36,340.09,89.76,270.03,357.39,36.51,357.93,293.82,93.68,267.51,289.01,94.32,266.91,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,359.48,359.85,89.58,13.44,0.56,92.41,19.72,357.92,89.43,25.32,1.56,89.11
353.78,10,270.04,344.51,6.08,95.72,359.28,90.03,269.97,334.99,89.99,90,17.76,270.11,270.47,10.31,270.42,272.36,339.98,89.76,270.03,357.4,36.86,357.92,293.81,93.68,267.51,289.09,94.31,266.92,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,0.35,359.84,89.58,12.96,0.53,92.4,19.49,357.93,89.46,25.33,1.56,89.11
354.19,10,270.04,344.6,6.11,95.72,359.46,90.02,269.97,334.99,89.99,90,17.32,270.11,270.47,10.95,270.44,272.36,339.86,89.76,270.03,357.41,37.23,357.91,293.81,93.68,267.51,289.21,94.29,266.94,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,0.92,359.83,89.58,12.48,0.51,92.4,19.28,357.95,89.48,25.35,1.56,89.11
354.59,10.01,270.04,344.69,6.15,95.73,359.6,90.02,269.98,334.99,89.99,90,16.89,270.11,270.47,11.58,270.47,272.37,339.75,89.76,270.03,357.43,37.8,357.89,293.81,93.68,267.51,289.37,94.26,266.96,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,1.47,359.82,89.57,11.97,0.49,92.39,19.09,357.96,89.51,25.38,1.56,89.11
355.14,10.01,270.04,344.79,6.19,95.73,359.73,90.01,269.99,334.99,89.99,90,16.45,270.11,270.46,12.2,270.5,272.37,339.63,89.76,270.03,357.44,38.17,357.87,293.8,93.69,267.51,289.55,94.24,266.99,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,2,359.81,89.57,11.44,0.47,92.39,18.93,357.97,89.52,25.43,1.56,89.11
355.56,10.01,270.04,344.89,6.23,95.73,359.84,90,269.99,334.99,89.99,90,16.02,270.11,270.46,12.84,270.52,272.38,339.51,89.76,270.03,357.45,38.56,357.84,293.8,93.69,267.51,289.76,94.2,267.02,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,2.55,359.8,89.57,10.54,0.43,92.38,18.8,357.98,89.54,25.52,1.56,89.1
356.02,10.01,270.04,344.99,6.27,95.74,359.92,90,269.99,334.99,89.99,90,15.59,270.11,270.46,13.46,270.55,272.38,339.39,89.76,270.03,357.46,38.95,357.82,293.8,93.69,267.51,289.97,94.17,267.05,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,3.1,359.79,89.57,9.98,0.41,92.38,18.69,357.99,89.55,25.65,1.56,89.1
356.46,10.01,270.05,345.11,6.31,95.74,359.99,90,269.99,334.99,89.99,90,15.14,270.11,270.46,14.09,270.58,272.39,339.26,89.76,270.03,357.48,39.35,357.79,293.8,93.69,267.51,290.21,94.14,267.08,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,3.64,359.79,89.57,9.37,0.38,92.37,18.61,357.99,89.56,25.83,1.57,89.09
356.88,10.01,270.05,345.23,6.36,95.74,0.03,89.99,270,334.99,89.99,90,14.44,270.11,270.46,14.71,270.6,272.4,339.14,89.76,270.03,357.49,39.75,357.75,293.79,93.69,267.51,290.45,94.1,267.12,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,4.16,359.78,89.56,8.75,0.36,92.37,18.55,358,89.57,26.06,1.57,89.09
357.35,10.02,270.05,345.35,6.4,95.75,0.08,89.99,270,334.99,89.99,90,14,270.11,270.46,15.36,270.63,272.4,338.98,89.76,270.03,357.5,40.4,357.69,293.79,93.69,267.51,290.69,94.07,267.15,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,4.75,359.77,89.56,8.12,0.33,92.36,18.5,358,89.57,26.35,1.57,89.08
357.91,10.02,270.05,345.56,6.48,95.76,0.12,89.99,270,334.99,89.99,90,13.55,270.11,270.46,16,270.66,272.41,338.85,89.76,270.03,357.51,40.89,357.63,293.79,93.69,267.51,290.94,94.03,267.18,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,5.34,359.76,89.56,7.48,0.3,92.36,18.46,358,89.58,26.72,1.57,89.07
358.41,10.02,270.04,345.69,6.53,95.76,0.16,89.99,270,334.99,89.99,90,13.12,270.11,270.46,17.08,270.71,272.43,338.73,89.76,270.03,357.52,41.39,357.57,293.79,93.69,267.51,291.18,94,267.21,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,6.1,359.75,89.55,6.83,0.28,92.36,18.43,358,89.58,27.17,1.57,89.05
358.87,10.02,270.04,345.82,6.57,95.77,0.2,89.98,270,334.99,89.99,90,12.69,270.11,270.46,17.7,270.74,272.44,338.6,89.76,270.03,357.54,41.91,357.51,293.79,93.69,267.51,291.4,93.97,267.24,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,6.67,359.74,89.55,6.17,0.25,92.35,18.41,358.01,89.59,27.69,1.57,89.04
359.6,10.02,270.04,345.96,6.62,95.78,0.23,89.98,270,334.99,89.99,90,12.25,270.11,270.46,18.38,270.77,272.45,338.48,89.76,270.03,357.55,42.44,357.44,293.78,93.69,267.51,291.6,93.94,267.26,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,7.22,359.73,89.55,5.49,0.22,92.35,18.39,358.01,89.59,28.27,1.57,89.02
0.24,10.02,270.04,346.11,6.67,95.78,0.26,89.98,270,334.99,89.99,90,11.81,270.11,270.45,19.1,270.8,272.46,338.35,89.76,270.03,357.56,42.97,357.37,293.78,93.69,267.5,291.81,93.92,267.29,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,7.72,359.72,89.54,4.49,0.18,92.35,18.38,358.01,89.59,28.98,1.57,89
0.7,10.02,270.04,346.26,6.72,95.79,0.29,89.98,270.01,334.99,89.99,90,11.37,270.11,270.45,19.88,270.84,272.47,338.22,89.76,270.04,357.56,43.52,357.29,293.78,93.69,267.5,292.11,93.88,267.32,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,8.22,359.71,89.54,3.77,0.15,92.35,18.39,358.01,89.59,29.77,1.56,88.98
1.13,10.02,270.04,346.41,6.77,95.8,0.32,89.98,270.01,334.99,89.99,90,10.75,270.11,270.45,20.61,270.87,272.49,338.03,89.76,270.04,357.57,44.08,357.21,293.78,93.69,267.5,292.29,93.86,267.34,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,8.72,359.71,89.54,3.04,0.12,92.34,18.39,358.01,89.59,30.66,1.56,88.96
1.56,10.02,270.04,346.57,6.83,95.81,0.34,89.98,270.01,334.99,89.99,90,10.32,270.11,270.45,21.35,270.91,272.5,337.9,89.76,270.04,357.58,44.65,357.12,293.78,93.69,267.5,292.46,93.84,267.36,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,9.19,359.7,89.53,2.34,0.09,92.34,18.41,358.01,89.59,31.63,1.55,88.93
2.08,10.02,270.04,346.74,6.88,95.82,0.35,89.98,270.01,334.99,89.99,90,9.9,270.11,270.45,22,270.94,272.52,337.69,89.76,270.04,357.59,45.23,357.02,293.78,93.69,267.5,292.61,93.82,267.38,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,9.66,359.69,89.53,1.64,0.06,92.34,18.45,358.01,89.59,32.68,1.54,88.9
2.52,10.03,270.03,346.97,6.95,95.84,0.36,89.98,270.01,334.99,89.99,90,9.49,270.11,270.45,22.6,270.97,272.53,337.56,89.76,270.04,357.6,46.05,356.89,293.78,93.69,267.5,292.75,93.8,267.39,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,10.13,359.68,89.53,0.98,0.04,92.34,18.49,358.01,89.59,33.88,1.52,88.87
2.97,10.03,270.03,347.15,7.01,95.85,0.37,89.98,270.01,334.99,89.99,90,9.08,270.11,270.45,23.09,271,272.54,337.43,89.76,270.04,357.61,46.67,356.78,293.78,93.69,267.5,292.89,93.79,267.41,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,10.58,359.68,89.52,0.28,0.01,92.34,18.53,358.01,89.58,35.07,1.51,88.84
3.37,10.03,270.03,347.43,7.09,95.87,0.39,89.97,270.01,334.99,89.99,90,8.68,270.11,270.45,23.55,271.02,272.55,337.29,89.76,270.04,357.62,47.32,356.67,293.78,93.69,267.5,293.02,93.77,267.42,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.04,359.67,89.52,359.6,359.98,92.34,18.61,358.01,89.58,37.17,1.47,88.78
3.79,10.03,270.03,347.64,7.16,95.89,0.39,89.97,270.01,334.99,89.99,90,8.29,270.11,270.45,23.72,271.03,272.56,337.15,89.76,270.04,357.63,47.96,356.55,293.78,93.69,267.5,293.15,93.76,267.44,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.48,359.66,89.51,358.22,359.92,92.34,18.67,358.01,89.57,38.57,1.45,88.74
4.18,10.03,270.03,347.85,7.22,95.91,0.4,89.97,270.01,334.99,89.99,90,7.88,270.11,270.45,23.79,271.03,272.56,337.02,89.76,270.04,357.64,48.65,356.42,293.78,93.69,267.5,293.26,93.75,267.45,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,11.89,359.66,89.51,357.52,359.89,92.34,18.73,358.01,89.57,40.5,1.4,88.69
4.57,10.03,270.03,348.07,7.28,95.93,0.4,89.97,270.01,334.99,89.99,90,7.47,270.11,270.45,23.82,271.03,272.56,336.87,89.76,270.04,357.64,49.32,356.3,293.78,93.69,267.5,293.42,93.73,267.46,342.43,86.03,279.3,342.36,93.64,266.17,24.38,269.99,270,12.29,359.65,89.51,356.84,359.87,92.34,18.8,358,89.56,41.89,1.37,88.65
